author,updated_at,like_count,text,public
@sharpfocus5,2024-03-10T20:57:35Z,0,"I absolutely loved it. Beautifully written movie with good direction, acting and great cinematography. Greta Lee is gorgeous. Tender thoughtful love story, what’s not to like.",True
@B4RRU.,2024-03-10T16:49:30Z,0,no,True
@mosemith,2024-03-10T04:20:08Z,0,2:04 인연 not 인윤,True
@Jessicabennett924,2024-03-10T03:17:42Z,0,This one is miraculously sad :(,True
@JK-zo3fx,2024-03-10T02:12:30Z,0,태오씨 연기 넘좋았어요.연기가 아니라 진짜로 느껴졌어요~그리고 삶을 돌아보게 되었어요~깊을 울림~정말 고마워요 ~,True
@adisiowy,2024-03-10T01:41:48Z,1,"I’ve watched it twice and my honest opinion is that this movie is good but there is absolutely NOTHING Oscar nomination worthy about it… well, good luck anyway. Let’s see",True
@in-nm2ks,2024-03-09T22:15:52Z,0,"When she decided they take a break since they wouldn't be seeing other for real any time soon, each with their own career and place-to-be plans (when they picked up, there was clearly more than the puppy love they felt 12 years before), you just knew this was going south. Each found someone, one went in deep. When they caught up again, this time f2f, she seemed conflicted although rooted in a certain place and partner. It was almost annoying since he was still fraught with deeper feelings than friendship, and a chemistry was obvious. This goodbye however seemed to bring him closure and clarity about her leaning, but to my surprise it apparently broke her heart. The irony - while he watched her cry when they were young, this time around she cried because of him and onto her partner. A well portrayed story! Very well made film! Perfect cast! Perfect lines, and just the right amount of lines; more seemed spoken when no words were there. I personally think Teo Yoo stole the show. Well I'd been through a similar experience. When we met 21 years after high school, how he was confused me. I realized the love was more mine and was quick to change it to friendship that stayed rock solid till he passed 10 years later.",True
@chrismorales7516,2024-03-09T21:41:07Z,1,CLM,True
@scottherriott4828,2024-03-09T19:53:18Z,0,Hopefully it wins Best Picture. It deserves it.,True
@user-iv7eh6zw4z,2024-03-09T10:46:34Z,0,Sick and tired of the story just like this,True
@Dolomitiamo,2024-03-09T08:16:20Z,0,"This movie hits me hard. No matter how many years go by, a short period of time spent together deeply embeded into my heart",True
@jessicaaponte5107,2024-03-09T07:58:16Z,1,"No pasa nada con esta pellicola.nada de emocion,muy simple el drama",True
