author,updated_at,like_count,text,public
@elhamtaherian6209,2024-02-01T00:24:07Z,1,Paul Giamatti’s acting is on another level. I never miss a movie with him in it.,True
@forhawaii,2024-01-31T21:10:59Z,1,Looks interesting. Wondering if Richard Dreyfus was unavailable.,True
@andreasreinhardt4169,2024-01-31T21:03:03Z,0,"I anticipated it would be charming, and just that, instead it immediately earned it's slot in my top ten movies of all time.",True
@ouroboros111,2024-01-31T19:23:30Z,0,"""That's another detention"",a The Breakfast Club line?",True
@thecharmingphilosopher7697,2024-01-31T16:54:05Z,2,"I honestly went into this thinking it was going to largely be a comedy, but what I found was one of the best movies I’ve seen in a very long time.",True
@alvarobernalrey7373,2024-01-31T09:10:30Z,0,This trailer has too many spoiler great film though,True
@Kay_The_Coffee_Weirdo,2024-01-31T02:47:52Z,1,I live where this film was filmed. I get super distracted seeing all these locations I know. 😂,True
@lordburgendy6108,2024-01-30T03:28:01Z,0,So glad this was nominated for Best Picture. It's so wholesome and funny at the same time.,True
@marado58,2024-01-29T00:22:21Z,1,"an entertaining, cute movie, a Christmas story...
but, one, it is not a film of Oppenheimer's dimension.
and, two, frankly, anyone who has seen Giamatti's films knows that this is a common level of acting for him.
He is an actor who has not had the recognition he deserves or roles more in line with his ability.
but to say that this role puts him in competition with that of cillian murphy....
It seems absurd to me.
Murphy's job to play Oppenheimer, a great historical figure, required great preparation.",True
@viki_33989,2024-01-28T20:10:25Z,1,The trailer guy's voice is back 😂,True
@JacobthePug,2024-01-28T18:05:05Z,0,I feel like im watching a 80s or 90s trailers where there are narrators in the trailer,True
@miguelitosfriend5712,2024-01-27T21:10:37Z,5,"Saw this film in the cinema this evening. Really moved by it, cried a lot and laughed a lot. Made me remember that a film doesn't have to be sensational to be good.",True
@CoarseFisher15,2024-01-27T16:49:10Z,0,"Just seen this. Brilliant film really enjoyed it. Funny, sad, good story",True
@Nono-lr1ry,2024-01-27T16:39:42Z,0,Amazing film!!!,True
@starataneori,2024-01-27T16:31:35Z,1,"Just watched it I really hope it win Best Picture, Best actor and Best supporting actress over Oppenheimer",True
